mod_id,source,source_type,key,identifier,namespace
MOD0001,fabric.mod.json,JSON,homepage,https://fabricmc.net,https
MOD0001,fabric.mod.json,JSON,irc,irc://irc.esper.net,irc
MOD0001,fabric.mod.json,JSON,issues,https://github.com/fabricmc/fabric/issues,https
MOD0001,fabric.mod.json,JSON,sources,https://github.com/fabricmc/fabric,https
MOD0002,fabric.mod.json,JSON,homepage,https://modrinth.com/mod/modmenu,https
MOD0002,fabric.mod.json,JSON,sources,https://github.com/terraformersmc/modmenu,https
MOD0002,fabric.mod.json,JSON,issues,https://github.com/terraformersmc/modmenu/issues,https
MOD0002,fabric.mod.json,JSON,modmenu.discord,https://discord.gg/jegf5fb,https
MOD0002,com/terraformersmc/modmenu/util/mod/fabric/FabricLoaderUpdateChecker$FabricLoaderUpdateInfo.class,CLASS,,https://fabricmc.net/use/installer,https
MOD0002,com/terraformersmc/modmenu/api/ConfigScreenFactory.class,CLASS,,s:lnet/minecraft/client/gui/screens/screen,s
MOD0002,com/terraformersmc/modmenu/mixin/MixinPauseScreen.class,CLASS,,mixinextras:expression,mixinextras
MOD0002,com/terraformersmc/modmenu/config/option/EnumConfigOption.class,CLASS,,e:ljava/lang/enum,e
MOD0002,com/terraformersmc/modmenu/config/option/EnumConfigOption.class,CLASS,,e:ljava/lang/enum,e
MOD0002,com/terraformersmc/modmenu/util/mod/quilt/QuiltLoaderUpdateChecker.class,CLASS,,https://meta.quiltmc.org/v3/versions/loader,https
MOD0002,com/terraformersmc/modmenu/util/mod/fabric/FabricLoaderUpdateChecker.class,CLASS,,https://meta.fabricmc.net/v2/versions/loader,https
MOD0002,com/terraformersmc/modmenu/mixin/MixinTitleScreen.class,CLASS,,mixinextras:expression,mixinextras
MOD0002,com/terraformersmc/modmenu/mixin/MixinTitleScreen.class,CLASS,,width:i,width
MOD0002,com/terraformersmc/modmenu/util/mod/fabric/FabricMod.class,CLASS,,fabric-loom:generated,fabric-loom
MOD0002,com/terraformersmc/modmenu/util/mod/fabric/FabricMod.class,CLASS,,fabric-api:module-lifecycle,fabric-api
MOD0002,com/terraformersmc/modmenu/util/mod/fabric/FabricMod.class,CLASS,,patchwork:patchermeta,patchwork
MOD0002,com/terraformersmc/modmenu/util/mod/fabric/FabricMod.class,CLASS,,https://www.minecraft.net/,https
MOD0002,com/terraformersmc/modmenu/util/mod/fabric/FabricMod.class,CLASS,,https://aka.ms/snapshotbugs,https
MOD0002,com/terraformersmc/modmenu/util/NullScreenFactory.class,CLASS,,s:lnet/minecraft/client/gui/screens/screen,s
MOD0002,com/terraformersmc/modmenu/util/UpdateCheckerUtil.class,CLASS,,https://api.modrinth.com/v2/version_files,https
MOD0002,com/terraformersmc/modmenu/util/UpdateCheckerUtil.class,CLASS,,https://api.modrinth.com/v2/version_files/update,https
MOD0002,com/terraformersmc/modmenu/util/mod/ModrinthUpdateInfo.class,CLASS,,https://modrinth.com/project/,https
MOD0002,com/terraformersmc/modmenu/util/mod/quilt/QuiltLoaderUpdateChecker$QuiltLoaderUpdateInfo.class,CLASS,,https://quiltmc.org/en/install/client,https
MOD0002,com/terraformersmc/modmenu/config/option/ConfigOptionStorage.class,CLASS,,e:ljava/lang/enum,e
MOD0002,com/terraformersmc/modmenu/config/option/ConfigOptionStorage.class,CLASS,,e:ljava/lang/enum,e
MOD0002,com/terraformersmc/modmenu/config/option/ConfigOptionStorage.class,CLASS,,e:ljava/lang/enum,e
MOD0002,com/terraformersmc/modmenu/util/HttpUtil.class,CLASS,,t:ljava/lang/object,t
MOD0003,fabric.mod.json,JSON,homepage,https://minecraft.curseforge.com/projects/fabric-language-kotlin,https
MOD0003,fabric.mod.json,JSON,irc,irc://irc.esper.net,irc
MOD0003,fabric.mod.json,JSON,issues,https://github.com/fabricmc/fabric-language-kotlin/issues,https
MOD0003,fabric.mod.json,JSON,sources,https://github.com/fabricmc/fabric-language-kotlin,https
MOD0003,net/fabricmc/language/kotlin/KotlinLanguageAdapter.class,CLASS,,net.fabricmc:fabric-language-kotlin,net.fabricmc
MOD0003,net/fabricmc/language/kotlin/KotlinLanguageAdapterKt.class,CLASS,,net.fabricmc:fabric-language-kotlin,net.fabricmc
MOD0003,net/fabricmc/language/kotlin/KotlinAdapter.class,CLASS,,net.fabricmc:fabric-language-kotlin,net.fabricmc
MOD0003,net/fabricmc/language/kotlin/KotlinAdapter.class,CLASS,,121:1,121
MOD0003,net/fabricmc/language/kotlin/KotlinAdapter.class,CLASS,,9:122,9
MOD0003,net/fabricmc/language/kotlin/KotlinAdapter.class,CLASS,,2:133,2
MOD0003,net/fabricmc/language/kotlin/KotlinAdapter.class,CLASS,,2:134,2
MOD0003,net/fabricmc/language/kotlin/KotlinAdapter.class,CLASS,,2:131,2
MOD0003,net/fabricmc/language/kotlin/KotlinAdapter.class,CLASS,,1:122,1
MOD0003,net/fabricmc/language/kotlin/KotlinAdapter.class,CLASS,,1:133,1
MOD0003,net/fabricmc/language/kotlin/KotlinAdapter.class,CLASS,,1:134,1
MOD0003,net/fabricmc/language/kotlin/KotlinAdapter.class,CLASS,,1:131,1
MOD0003,net/fabricmc/language/kotlin/KotlinAdapter.class,CLASS,,t:ljava/lang/object,t
MOD0004,fabric.mod.json,JSON,homepage,https://flashyreese.me,https
MOD0004,fabric.mod.json,JSON,homepage,https://github.com/flashyreese/reeses-sodium-options,https
MOD0004,fabric.mod.json,JSON,issues,https://github.com/flashyreese/reeses-sodium-options/issues,https
MOD0004,fabric.mod.json,JSON,sources,https://github.com/flashyreese/reeses-sodium-options.git,https
MOD0004,fabric.mod.json,JSON,modmenu.curseforge,https://curseforge.com/minecraft/mc-mods/reeses-sodium-options,https
MOD0004,fabric.mod.json,JSON,modmenu.discord,https://flashyreese.me/discord,https
MOD0004,fabric.mod.json,JSON,modmenu.donate,https://ko-fi.com/flashyreese,https
MOD0004,fabric.mod.json,JSON,modmenu.github_releases,https://github.com/flashyreese/reeses-sodium-options/releases,https
MOD0004,fabric.mod.json,JSON,modmenu.kofi,https://ko-fi.com/flashyreese,https
MOD0004,fabric.mod.json,JSON,modmenu.modrinth,https://modrinth.com/mod/reeses-sodium-options,https
MOD0004,me/flashyreese/mods/reeses_sodium_options/client/config/ReeseSodiumOptionsConfigEntryPoint.class,CLASS,,https://ko-fi.com/flashyreese,https
MOD0004,me/flashyreese/mods/reeses_sodium_options/client/gui/SodiumVideoOptionsScreen.class,CLASS,,https://caffeinemc.net/donate,https
MOD0004,me/flashyreese/mods/reeses_sodium_options/client/gui/frame/option/EnumOptionRow.class,CLASS,,e:ljava/lang/enum,e
MOD0004,me/flashyreese/mods/reeses_sodium_options/client/search/SearchSession.class,CLASS,,t:ljava/lang/object,t
MOD0004,me/flashyreese/mods/reeses_sodium_options/client/search/SearchIndexContext.class,CLASS,,t:ljava/lang/object,t
MOD0004,me/flashyreese/mods/reeses_sodium_options/client/search/SearchIndex.class,CLASS,,t:ljava/lang/object,t
MOD0004,me/flashyreese/mods/reeses_sodium_options/client/search/SearchIndex.class,CLASS,,t:ljava/lang/object,t
MOD0004,me/flashyreese/mods/reeses_sodium_options/client/search/SearchResult.class,CLASS,,t:ljava/lang/object,t
MOD0004,me/flashyreese/mods/reeses_sodium_options/client/search/SearchIndex$Builder.class,CLASS,,t:ljava/lang/object,t
MOD0004,me/flashyreese/mods/reeses_sodium_options/client/gui/frame/tab/Tab$Builder.class,CLASS,,t:lme/flashyreese/mods/reeses_sodium_options/client/gui/frame/abstractframe,t
MOD0004,me/flashyreese/mods/reeses_sodium_options/client/gui/frame/tab/Tab.class,CLASS,,t:lme/flashyreese/mods/reeses_sodium_options/client/gui/frame/abstractframe,t
MOD0004,me/flashyreese/mods/reeses_sodium_options/client/gui/state/Holder.class,CLASS,,t:ljava/lang/object,t
MOD0005,fabric.mod.json,JSON,homepage,https://www.curseforge.com/minecraft/mc-mods/jei,https
MOD0005,fabric.mod.json,JSON,sources,https://github.com/mezz/justenoughitems,https
MOD0005,assets/jei/lang/sv_se.json,JSON,jei.tooltip.not.enough.space,jei:s,jei
MOD0005,assets/jei/lang/sv_se.json,JSON,jei.tooltip.ingredient.list.disabled,jei:s,jei
MOD0005,assets/jei/lang/sv_se.json,JSON,jei.tooltip.bookmarks.not.enough.space,jei:s,jei
MOD0005,assets/jei/lang/sv_se.json,JSON,jei.chat.error.no.cheat.permission.1,jei:s,jei
MOD0005,assets/jei/lang/sv_se.json,JSON,key.jei.toggleOverlay,jei:s,jei
MOD0005,assets/jei/lang/sv_se.json,JSON,jei.config.client.appearance.centerSearch.description,jei:s,jei
MOD0005,assets/jei/lang/sv_se.json,JSON,jei.config.client.search.searchModIds.description,mod-id:n,mod-id
MOD0005,assets/jei/lang/sv_se.json,JSON,jei.config.modIdFormat.modName.modNameFormat.description,jei:s,jei
MOD0005,assets/jei/lang/sv_se.json,JSON,jei.config.debug.debug.debugIngredientsEnabled.description,jei:s,jei
MOD0005,assets/jei/lang/sv_se.json,JSON,jei.message.copy.recipe.id.failure,id:et,id
MOD0005,assets/jei/lang/fi_fi.json,JSON,jei.tooltip.error.recipe.transfer.no.server,jei:n,jei
MOD0005,assets/jei/lang/fi_fi.json,JSON,jei.chat.error.no.cheat.permission.1,jei:n,jei
MOD0005,assets/jei/lang/fi_fi.json,JSON,jei.config.client.advanced.description,jei:n,jei
MOD0005,assets/jei/lang/fi_fi.json,JSON,jei.config.client.advanced.itemBlacklist.description,jei:n,jei
MOD0005,assets/jei/lang/fi_fi.json,JSON,jei.config.client.advanced.itemBlacklist.description,modinid:nimi,modinid
MOD0005,assets/jei/lang/fi_fi.json,JSON,jei.config.client.appearance.centerSearch.description,jei:n,jei
MOD0005,assets/jei/lang/fi_fi.json,JSON,jei.config.modIdFormat.modName.modNameFormat.description,jei:n,jei
MOD0005,assets/jei/lang/fi_fi.json,JSON,gui.jei.editMode.description,jei:n,jei
MOD0005,mezz/jei/library/gui/recipes/supplier/builder/IngredientSlotBuilder.class,CLASS,,i:ljava/lang/object,i
MOD0005,mezz/jei/library/gui/recipes/supplier/builder/IngredientSlotBuilder.class,CLASS,,i:ljava/lang/object,i
MOD0005,mezz/jei/library/gui/recipes/supplier/builder/IngredientSlotBuilder.class,CLASS,,i:ljava/lang/object,i
MOD0005,mezz/jei/library/gui/recipes/supplier/builder/IngredientSlotBuilder.class,CLASS,,i:ljava/lang/object,i
MOD0005,mezz/jei/library/gui/recipes/supplier/builder/IngredientSlotBuilder.class,CLASS,,i:ljava/lang/object,i
MOD0005,mezz/jei/library/gui/recipes/supplier/builder/IngredientSlotBuilder.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/common/network/IConnectionToServer.class,CLASS,,t:lmezz/jei/common/network/packets/playtoserverpacket,t
MOD0005,mezz/jei/common/util/function/CachedFunction.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/common/util/function/CachedFunction.class,CLASS,,r:ljava/lang/object,r
MOD0005,mezz/jei/api/recipe/transfer/IRecipeTransferInfo.class,CLASS,,c:lnet/minecraft/world/inventory/abstractcontainermenu,c
MOD0005,mezz/jei/api/recipe/transfer/IRecipeTransferInfo.class,CLASS,,r:ljava/lang/object,r
MOD0005,mezz/jei/api/registration/IRecipeTransferRegistration.class,CLASS,,c:lnet/minecraft/world/inventory/abstractcontainermenu,c
MOD0005,mezz/jei/api/registration/IRecipeTransferRegistration.class,CLASS,,r:ljava/lang/object,r
MOD0005,mezz/jei/api/registration/IRecipeTransferRegistration.class,CLASS,,c:lnet/minecraft/world/inventory/abstractcontainermenu,c
MOD0005,mezz/jei/api/registration/IRecipeTransferRegistration.class,CLASS,,r:ljava/lang/object,r
MOD0005,mezz/jei/api/registration/IRecipeTransferRegistration.class,CLASS,,c:lnet/minecraft/world/inventory/abstractcontainermenu,c
MOD0005,mezz/jei/api/registration/IRecipeTransferRegistration.class,CLASS,,r:ljava/lang/object,r
MOD0005,mezz/jei/api/registration/IRecipeTransferRegistration.class,CLASS,,c:lnet/minecraft/world/inventory/abstractcontainermenu,c
MOD0005,mezz/jei/api/gui/handlers/IGuiContainerHandler.class,CLASS,,t:lnet/minecraft/client/gui/screens/inventory/abstractcontainerscreen,t
MOD0005,mezz/jei/common/config/sorting/SortingConfig.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/common/config/sorting/SortingConfig.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/gui/recipes/CraftingStations.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/api/IModPlugin.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/gui/bookmarks/BookmarkList.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/gui/bookmarks/BookmarkList.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/gui/bookmarks/BookmarkList.class,CLASS,,r:ljava/lang/object,r
MOD0005,mezz/jei/gui/ingredients/IngredientListElementFactory.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/gui/ingredients/IngredientListElementFactory.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/library/ingredients/SimpleIngredientAcceptor.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/ingredients/SimpleIngredientAcceptor.class,CLASS,,i:ljava/lang/object,i
MOD0005,mezz/jei/library/ingredients/SimpleIngredientAcceptor.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/ingredients/SimpleIngredientAcceptor.class,CLASS,,i:ljava/lang/object,i
MOD0005,mezz/jei/library/ingredients/SimpleIngredientAcceptor.class,CLASS,,i:ljava/lang/object,i
MOD0005,mezz/jei/library/ingredients/SimpleIngredientAcceptor.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/ingredients/SimpleIngredientAcceptor.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/gui/overlay/ingredients/IngredientGridWithNavigationController.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/gui/input/ClickableIngredientInternal.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/api/recipe/category/extensions/IRecipeCategoryDecorator.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/api/ingredients/IIngredientHelper.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/gui/overlay/ConfigButtonController.class,CLASS,,https://www.curseforge.com/minecraft/mc-mods/configured,https
MOD0005,mezz/jei/library/gui/ingredients/RendererOverrides.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/gui/ingredients/RendererOverrides.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/api/recipe/IFocusFactory.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/api/recipe/IFocusFactory.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/gui/chat/ChatIngredientTooltip$IngredientTooltipData.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/gui/recipes/RecipesGuiDummy.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/gui/recipes/RecipesGuiDummy.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/api/runtime/IIngredientVisibility.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/api/runtime/IIngredientVisibility.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/library/recipes/RecipeManagerInternal.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/recipes/RecipeManagerInternal.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/recipes/RecipeManagerInternal.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/recipes/RecipeManagerInternal.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/recipes/RecipeManagerInternal.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/recipes/RecipeManagerInternal.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/recipes/RecipeManagerInternal.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/api/runtime/IIngredientFilter.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/gui/overlay/ingredients/IIngredientListOverlayContents.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/api/recipe/advanced/IRecipeManagerPlugin.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/api/recipe/advanced/IRecipeManagerPlugin.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/api/recipe/advanced/IRecipeManagerPlugin.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/api/recipe/advanced/IRecipeManagerPlugin.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/gui/overlay/bookmarks/PreviewTooltipComponent.class,CLASS,,r:ljava/lang/object,r
MOD0005,mezz/jei/api/search/ISearchStorageFactory.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/common/search/BakedSubstringIndexBuilder.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/gui/ingredients/DisplayNameUtil.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/gui/overlay/ingredients/IngredientGrid.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/gui/overlay/ingredients/IngredientGrid.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/gui/overlay/ingredients/IngredientGrid.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/fabric/startup/FabricPluginFinder.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/gui/helpers/GuiHelper.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/library/gui/helpers/GuiHelper.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/modshade/net/mezzdev/bakedsubstring/BakedSubstringIndex$Builder.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/ingredients/subtypes/SubtypeManager.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/ingredients/subtypes/SubtypeManager.class,CLASS,,b:ljava/lang/object,b
MOD0005,mezz/jei/library/ingredients/subtypes/SubtypeManager.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/ingredients/subtypes/SubtypeManager.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/ingredients/subtypes/SubtypeManager.class,CLASS,,b:ljava/lang/object,b
MOD0005,mezz/jei/api/helpers/ICodecHelper.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/api/helpers/ICodecHelper.class,CLASS,,t:lnet/minecraft/world/item/crafting/recipeholder,t
MOD0005,mezz/jei/api/helpers/ICodecHelper.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/api/ingredients/subtypes/ISubtypeInterpreter.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/recipes/collect/RecipeIngredientRoleMap.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/recipes/collect/RecipeIngredientRoleMap.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/recipes/collect/RecipeIngredientRoleMap.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/recipes/collect/RecipeIngredientRoleMap.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/recipes/collect/RecipeIngredientRoleMap.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/recipes/collect/RecipeIngredientRoleMap.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/gui/ingredients/IListElement.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/common/search/ISearchable.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/common/network/IConnectionToClient.class,CLASS,,t:lmezz/jei/common/network/packets/playtoclientpacket,t
MOD0005,mezz/jei/api/registration/IIngredientAliasRegistration.class,CLASS,,i:ljava/lang/object,i
MOD0005,mezz/jei/api/registration/IIngredientAliasRegistration.class,CLASS,,b:ljava/lang/object,b
MOD0005,mezz/jei/api/registration/IIngredientAliasRegistration.class,CLASS,,i:ljava/lang/object,i
MOD0005,mezz/jei/api/registration/IIngredientAliasRegistration.class,CLASS,,i:ljava/lang/object,i
MOD0005,mezz/jei/api/registration/IIngredientAliasRegistration.class,CLASS,,i:ljava/lang/object,i
MOD0005,mezz/jei/api/registration/IIngredientAliasRegistration.class,CLASS,,b:ljava/lang/object,b
MOD0005,mezz/jei/api/registration/IIngredientAliasRegistration.class,CLASS,,i:ljava/lang/object,i
MOD0005,mezz/jei/api/registration/IIngredientAliasRegistration.class,CLASS,,i:ljava/lang/object,i
MOD0005,mezz/jei/api/registration/IIngredientAliasRegistration.class,CLASS,,i:ljava/lang/object,i
MOD0005,mezz/jei/api/registration/IIngredientAliasRegistration.class,CLASS,,i:ljava/lang/object,i
MOD0005,mezz/jei/api/registration/IIngredientAliasRegistration.class,CLASS,,i:ljava/lang/object,i
MOD0005,mezz/jei/api/registration/IIngredientAliasRegistration.class,CLASS,,i:ljava/lang/object,i
MOD0005,mezz/jei/library/ingredients/TypedIngredient.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/ingredients/TypedIngredient.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/ingredients/TypedIngredient.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/ingredients/TypedIngredient.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/ingredients/TypedIngredient.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/ingredients/TypedIngredient.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/ingredients/TypedIngredient.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/ingredients/TypedIngredient.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/ingredients/TypedIngredient.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/ingredients/TypedIngredient.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/gui/overlay/bookmarks/BookmarkDragManager.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/library/load/registration/AdvancedRegistration.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/load/registration/AdvancedRegistration.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/common/util/function/CachedSupplierTransformer.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/common/util/function/CachedSupplierTransformer.class,CLASS,,r:ljava/lang/object,r
MOD0005,mezz/jei/common/codecs/EnumCodec.class,CLASS,,t:ljava/lang/enum,t
MOD0005,mezz/jei/library/gui/ingredients/TagContentTooltipComponent.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/load/registration/RecipeCatalystRegistration.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/load/registration/RecipeCatalystRegistration.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/load/registration/RecipeCatalystRegistration.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/api/runtime/config/IJeiConfigValueSerializer.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/gui/plugins/AbstractContainerScreenHandler.class,CLASS,,t:lnet/minecraft/world/inventory/abstractcontainermenu,t
MOD0005,mezz/jei/common/util/WeakConsumer.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/gui/ghost/GhostIngredientQuickMoveManager.class,CLASS,,t:lnet/minecraft/client/gui/screens/screen,t
MOD0005,mezz/jei/gui/ghost/GhostIngredientQuickMoveManager.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/gui/ghost/GhostIngredientQuickMoveManager.class,CLASS,,t:lnet/minecraft/client/gui/screens/screen,t
MOD0005,mezz/jei/gui/recipes/RecipeGuiLogic.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/gui/overlay/ingredients/IngredientGridWithNavigationController$PageAnchorClickableIngredient.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/ingredients/itemStacks/TypedItemStack.class,CLASS,,b:ljava/lang/object,b
MOD0005,mezz/jei/library/plugins/vanilla/ingredients/fluid/FluidStackListFactory.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/api/ingredients/subtypes/ISubtypeManager.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/api/ingredients/subtypes/ISubtypeManager.class,CLASS,,b:ljava/lang/object,b
MOD0005,mezz/jei/api/ingredients/subtypes/ISubtypeManager.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/api/ingredients/subtypes/ISubtypeManager.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/api/ingredients/subtypes/ISubtypeManager.class,CLASS,,b:ljava/lang/object,b
MOD0005,mezz/jei/common/codecs/TupleCodec.class,CLASS,,f:ljava/lang/object,f
MOD0005,mezz/jei/common/codecs/TupleCodec.class,CLASS,,s:ljava/lang/object,s
MOD0005,mezz/jei/common/codecs/TupleCodec.class,CLASS,,f:ljava/lang/object,f
MOD0005,mezz/jei/common/codecs/TupleCodec.class,CLASS,,s:ljava/lang/object,s
MOD0005,mezz/jei/common/codecs/TupleCodec.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/common/codecs/TupleCodec.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/common/codecs/TupleCodec.class,CLASS,,r:ljava/lang/object,r
MOD0005,mezz/jei/library/helpers/ModIdHelper.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/gui/recipes/RecipeCategoryIconUtil.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/common/network/packets/PlayToServerPacket.class,CLASS,,t:lmezz/jei/common/network/packets/playtoserverpacket,t
MOD0005,mezz/jei/common/input/ClickableIngredientFactory.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/common/input/ClickableIngredientFactory.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/recipes/PluginManager.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/recipes/PluginManager.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/recipes/PluginManager.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/recipes/PluginManager.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/library/recipes/PluginManager.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/common/collect/ListMultiMap.class,CLASS,,k:ljava/lang/object,k
MOD0005,mezz/jei/common/collect/ListMultiMap.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/common/search/BakedSubstringIndexSearchStorage.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/common/search/PrefixedSearchable.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/common/search/PrefixedSearchable.class,CLASS,,i:ljava/lang/object,i
MOD0005,mezz/jei/gui/ingredients/IngredientFilter.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/gui/ingredients/IngredientFilter.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/gui/ingredients/IngredientFilter.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/gui/ingredients/IngredientFilter.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/gui/ingredients/IngredientFilter.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/gui/ingredients/IngredientFilter.class,CLASS,,v:ljava/lang/object,v
MOD0005,mezz/jei/gui/ingredients/IngredientFilter.class,CLASS,,t:ljava/lang/object,t
MOD0005,mezz/jei/api/runtime/IRecipesGui.class,CLASS,,v:ljava/lang/object,v
